state,county,tract,white,black,api,native,multiple,hispanic
01,033,021000,0.8624714539456992,0.10581070794214667,0.0015224562293834054,0.004567368688150216,0.01141842172037554,0.014209591474245118
01,035,960200,0.48172757475083056,0.49723145071982283,0.0005537098560354374,0.0022148394241417496,0.006090808416389811,0.012181616832779622
01,035,960300,0.7289017341040462,0.24450867052023126,0.0017341040462427748,0.005780346820809249,0.017919075144508672,0.0011560693641618498
01,035,960400,0.5235457063711911,0.45706371191135736,0.0003077870113881194,0.002770083102493075,0.007694675284702986,0.008618036318867343
01,035,960500,0.5296442687747036,0.43195934500282324,0.00282326369282891,0.0016939582156973462,0.005081874647092038,0.028797289666854884
01,035,960600,0.42734676382340336,0.5467209601371625,0.0015002143163309045,0.0038576939562794694,0.008144020574367769,0.012430347192456066
01,037,961000,0.3890154391293343,0.5727663882561377,0.0005062009617818273,0.004049607694254618,0.009617818273854719,0.0240445456846368
01,037,961100,0.9228025477707005,0.05630573248407642,0.0007643312101910828,0.00484076433121019,0.009171974522292993,0.006114649681528662
01,037,961200,0.6687636761487965,0.29321663019693656,0.002461706783369803,0.0013676148796498905,0.0038293216630196935,0.03036105032822757
01,039,961600,0.9476997578692495,0.03389830508474577,0.0014527845036319614,0.0024213075060532693,0.008716707021791769,0.0058111380145278455
01,039,961700,0.8727362937236417,0.0994790374596874,0.0014884644008930784,0.005457702803274621,0.010667328206400397,0.010171173406102704
01,039,961800,0.7266325224071705,0.23207426376440463,0.002240717029449424,0.007362355953905251,0.014724711907810502,0.016965428937259924
01,039,961900,0.8269049858889934,0.14205079962370648,0.003762935089369708,0.003762935089369708,0.009407337723424272,0.014111006585136405
01,039,962000,0.7133009956599439,0.23487362777635945,0.014296655603778402,0.0038294613224406433,0.015573142711258616,0.018126116926219044
01,039,962100,0.7014925373134329,0.24527363184079604,0.010447761194029851,0.0014925373134328358,0.01741293532338308,0.023880597014925373
01,039,962300,0.9594388533089356,0.004574565416285453,0.003964623360780726,0.007319304666056725,0.014028667276608722,0.010673985971332723
01,039,962400,0.9449745547073791,0.030852417302798984,0.002544529262086514,0.0057251908396946565,0.007315521628498728,0.008587786259541985
01,039,962500,0.9317137229152986,0.04530531845042678,0.0032829940906106366,0.007879185817465528,0.005909389363099146,0.005909389363099146
01,039,962600,0.7963085036255768,0.16875411997363216,0.0,0.003955174686882004,0.013843111404087014,0.017139090309822018
01,039,962700,0.5246290801186945,0.44213649851632053,0.004154302670623146,0.005934718100890209,0.018397626112759646,0.004747774480712167
01,039,962800,0.9487327188940092,0.00576036866359447,0.000576036866359447,0.013248847926267281,0.01555299539170507,0.016129032258064516
01,039,962900,0.9507042253521126,0.023293607800650054,0.0005417118093174431,0.004875406283856988,0.010292524377031419,0.010292524377031419
01,039,963000,0.8298045602605864,0.1273072747014115,0.0027144408251900108,0.003528773072747014,0.01927252985884908,0.01737242128121607
01,041,963400,0.5906493506493506,0.3787012987012987,0.001038961038961039,0.002077922077922078,0.0187012987012987,0.008831168831168832
01,041,963500,0.8291272344900105,0.1440588853838065,0.0005257623554153522,0.003154574132492113,0.014195583596214508,0.008937960042060988
01,041,963600,0.7332494495124253,0.2274300094369299,0.01384083044982699,0.0037747719408619067,0.011953444479396037,0.009751494180559926
01,041,963700,0.702284064058808,0.224468364400105,0.0351798372276188,0.0034129692832764505,0.012076660540824364,0.022578104489367288
01,041,963800,0.6906603212373588,0.26055919095776325,0.00297441998810232,0.007733491969066032,0.017251635930993457,0.02082093991671624
01,041,963900,0.8089488636363636,0.15767045454545456,0.002840909090909091,0.005681818181818182,0.012073863636363636,0.01278409090909091
01,043,964100,0.9392473118279567,0.004301075268817203,0.003225806451612903,0.005913978494623654,0.014695340501792113,0.03261648745519712
01,043,964200,0.926729986431479,0.0032564450474898234,0.0025780189959294436,0.0035278154681139752,0.01085481682496608,0.05305291723202171
